transcript	st411	st413	st415	st441	st449	st451	st265	st266	st301	st302	st311	st312	st361	st362	st409	st410	st193	st194	st195	st196	st305	st306	st307	st308	st333	st334	st335	st336	st363	st364	st365	st366	st405	st406	st407	st408	st225	st226	st227	st228	st229	st230	st231	st232	st337	st338	st339	st340	st341	st342	st343	st344	st369	st370	st371	st372	st373	st374	st375	st376	st393	st394	st395	st396	st397	st398	st399	st400	st417	st418	st419	st420	st421	st422	st423	st424	st481	st482	st483	st484	st485	st486	st487	st488	st249	st250	st251	st252	st253	st254	st255	st256	st257	st258	st259	st260	st261	st262	st263	st264	st313	st314	st315	st316	st317	st318	st319	st320	st321	st322	st323	st324	st325	st327	st328	st345	st346	st347	st348	st349	st350	st351	st352	st353	st354	st355	st356	st357	st358	st359	st360	st377	st378	st379	st380	st381	st382	st383	st385	st386	st387	st388	st389	st390	st391	st392	st425	st426	st427	st428	st429	st430	st431	st432	st433	st434	st435	st436	st437	st438	st439	st440	st527	st528	st529	st530	st531	st532	st533	st535	st536	st537	st538	st539	st540	st541	st542	st465	st466	st467	st468	st469	st470	st471	st472	st473	st474	st475	st476	st477	st478	st479	st505	st506	st507	st508	st509	st510	st513	st514	st515	st516	st517	st518	st519	st520	st554	st555	st556	st557	st558	st561	st562	st563	st564	st565	st566	st567	st568
fbxb-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	0	0.53	0	0	0	0	0	0	0	0	0	180.48	0	0	36.15	484.48	1.96	436.27	0	0.75	4.91	0	249.76	213.26	340.68	297.38	0	1.55	595.03	0	36.95	0	0	441.47	11.85	55.42	0	0	209.31	0	204.36	171.87	0	4.3	0	0	0	0	0	0	0	0	0	0	176.18	0.64	0	1.78	0	0	0	0	347.6	177.31	346.36	418.49	459.37	307.26	2.13	538.8	334.54	2.18	0	0	46.37	0	0	0	287.52	247.18	0	103.03	349.88	149.09	0.84	484.34	412.91	0.61	14.07	251.74	182.95	0	0	156.67	4.87	698.4	429.62	0	0	0	362.75	0	11.11	56.23	85.04	276.63	144.56	0	0	0	0	917.47	86.66	9	6.78	384.58	286.73	21.77	831.89	255	27.15	2250.33	8.12	221	12.6	8.86	24.06	34.27	13.33	0	0	303.88	62.98	123.38	480.85	2.35	0	0	1.57	0	6.43	2.36	392.43	437.13	195.69	0	0	538.41	219.79	193.6	48.15	308.94	246.28	533.02	498.12	477.06	1288.5	422.63	697.03	88.38	472.97	125.42	695.61	0	78.88	8.2	32.87	47.37	0	1.1	987.47	325.16	735.26	403.56	936.39	7.15	799.67	60.42	38.41	89.9	5.42	4.24	0	0.48	700.96	6.53	305.7	483.31	17.98	2.69	253.85	60.72	669.18	200.37	2.4	64.16	33.5
fbxb-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64	0	0	0	0	0	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7	0	0	0	0	0	0	0	0	160.48	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58	243.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	106.36	0	0	3.09	0	0.42	0	0	0	0
fbxb-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.19	0	0	0	0	0.65	0	0	2.5	0	0	0	0	0	0	0	0	258.04	0	0	122.55	0	0	0	5.19	0	0	0	0	0	0	100.16	0	0	4.5	0	0	0	0	0	0	0	7.05	0	0	0	0	229.77	3.88	265.48	164.46	286.3	16.68	148.85	3.65	49.6	830.16	0	0	0	0	0	0	238.23	2.86	0	161.1	0	37.24	22.72	248.94	0	0	156.25	220.97	0	0	0	0	162.17	0	22.09	235.74	166.19	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97	0	31.62	0	0	34.83	396.01	0	0	0	4.54	4.3	0	1.18	0	0	0	7.97	0	35.44	109.52	245.47	0	0	0	0	0	0	0	68.18	439.89	0	0	0	13.18	0	176.56	62.53	120.08	61.27	0	353.58	190.55	1.31	0	0.48	586.69	0	456.89	533.14	277.6	0	21.49	0	201.38	2.46	0	0	77.04	0	104.98	0	59.71	0	47.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11	0	0	0	0	0
fbxb-66	0.24	0	0.76	0.28	0.27	0	0	0	0	0	0	0	0	0	0	0.54	0	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88	0	0	20.91	0	456.36	252.08	0	181.55	0.42	229.25	149.02	0	18.4	0	0	233.29	0	0	446.07	0	158.43	0	14.39	0	0	0	0	0	0	0	0	11.67	0	0	0	4.73	8.69	340.58	208.27	0.72	23.14	0	0	1.34	629.4	101	420.58	381.58	509.59	119.73	90.82	183.57	367.27	488.95	0	127.89	182.26	300.28	0	0	392.58	341.57	0	74.04	214.64	0	794.83	433.09	16.49	361.91	561.77	540.29	531.82	4020.2	0.64	537.72	429.22	106.56	253.1	154.04	336.87	61.82	112.26	0	962.63	0	1259.53	0	0	0	0	0	0	6.04	182.97	0	784.85	8.61	232.39	0	893.4	18.68	21.87	10.92	159.57	1045.13	0	0	0	0	1.53	20.64	1095.9	78.42	17.3	0.94	2.33	1822.54	325.09	0	0	63.2	1.73	36.08	610.24	1.09	279.16	1.63	79.68	357.85	864.96	742.91	495.64	628.67	594.29	29.39	741.54	1097.76	386.77	624.47	188.39	376.72	681.03	1296.77	720.06	563.03	53.81	858.56	1.15	0	0.5	0.88	273.18	785.48	745.6	869.67	770.1	681.23	23.81	24.34	30.95	1967.33	1225	23.93	1.19	1.55	197.1	7.51	394.07	1.01	19.5	2.78	871.46	1047.79	623.13	7.34	11.19	133.26	23.14
fbxb-67	0	0	0	1.23	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0	0	0	5.26	0.44	0	0	0	9.55	0	0	0	1.24	0	0	0.59	0	166.13	0	0	9.29	0	0	0	0.56	31.67	0	0	0	0	156.34	495.42	51.03	175.15	0	3.81	0	0.58	0	0	504.86	21.41	0	0	0	0	0	0	0	20.51	0	43.23	0	0	305.59	37.47	111.18	63.69	474.35	160.55	1.89	2.6	275.66	46.3	753.11	3.43	1165.25	0	0	0	0	52.27	0	258.73	342.49	1.04	0	0	0	0	0	32.17	72.36	0	0.7	244.96	97.24	0	86.52	0	96.26	15.47	0	0	70.3	470.28	0	0	0	0	0	3.16	0	628.95	448.58	0	189.34	23.69	146.2	124.14	320.63	0	2.01	0	172.8	244	111.76	727.37	108.63	0	0	0	0	0	71.1	515.19	184.99	223.4	0	4.2	0	34.79	1.9	43.9	29.5	0	0	0	0	188.33	160.67	35.22	360.09	11.03	91.64	11.23	186.3	1.24	231.34	471.9	274.56	0	467.71	1.55	368.09	96.87	96.52	408.37	21.55	2.33	0.55	0.97	9.76	0.5	110.73	0.72	0	497.44	4.63	13.4	485.53	302	0.8	323.71	0.44	0	275.79	1.65	54.23	0	0	13.63	51.48	105.78	0	2.69	0	0.52	0
fbxb-68	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	74.5	685.56	0	8.43	0.63	4.12	2.48	205.47	0	171.7	138.73	0	0	0	0	382.57	0	42.17	389.34	0	0	0	0	17.56	67.96	0	191.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.65	8.95	2.46	3.37	0.5	0	531.56	74.94	964.9	1064.56	813.72	649.43	1061.47	689.76	136.36	120.41	85.23	77.93	2.36	0	0.63	0	610.66	335.69	1.28	384.21	375.48	610.47	821.1	414.89	0.59	0.51	552.36	195.04	1.38	3955.98	0.67	311.82	411.41	110.93	208.74	381.99	574.76	0.98	499.7	5.86	0	0	0.88	0	0	0	0	0	32.62	129.51	258.77	362.31	2098.76	0	90.72	0	0	0	0	0	938.18	935.48	317.04	48.83	0	0	0	0	682	0	216.1	0	0	0	0	3.97	1.31	0	0	230.32	2.79	1.69	65.9	0	47.4	499.74	557.88	794.21	942.13	696.79	45.34	580.06	721.2	937.74	30.52	402.52	559.1	928.1	838.96	129.3	325.53	434.84	104.8	3.44	0	1.1	0	0.92	219.75	1180.72	116.28	911.51	1058.51	0.6	0.73	63.34	16.11	7.54	3.03	0	0	3.22	812.94	10.95	1076.89	801.31	379.65	2.9	278.31	50.92	4	218.99	3.21	1978.3	42.15
fbxb-69	0	0	0	48.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	0	0	0	8.82	0	0.62	1.3	6.81	0	0	250.76	0	0	0	0	0	0	0	0	0	0	0	0	0	23.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.34	44.47	0	0	0	0	179.19	0	417.43	0	589.44	0	0	0	0	1.91	0	3.4	0	0	0	0	147.66	0	1184.06	121.53	0	0	0	0	0.62	0	0	0	0	0	0.7	0	0	0	0	0	0	172.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	302.12	0	0	0	0	60.08	0	0	0	0	0	0	1.62	0	0	208.29	0	0	0	0	0	0	1.93	416.94	0	917.6	33.4	0	0	0	0	2.96	0	0	0	0	29.93	0	0	0	0	0	0	0	0	0	0.42	0	0
fbxb-7	115.78	55.68	57.84	220.26	18.55	30.14	77.77	51.62	124.47	89.1	175.14	272.56	90.39	127.5	158.26	391.6	126.1	66.8	3.35	3.83	134.39	31.9	108.23	139.6	108.19	134.5	122.29	2.31	229.02	89.71	237.05	190.7	342.4	378.24	98.27	35.27	187.55	501.17	270.94	1.84	8.43	67.69	119.45	0.62	411.44	314.01	282.54	223.32	264.48	466.23	622.75	0	260.3	0	10.54	3.81	13.83	388.06	146.76	0	322.47	17.64	321.59	441.23	75.57	501.46	607.54	130.96	1560.53	0	223.84	149.78	9.9	724.36	45.81	142.66	79.7	154.18	288.22	288.32	203.03	1016.57	954.1	111.19	448.27	633.2	797.52	691.66	304.79	881.84	0	330.53	556.47	352.11	161.79	100.66	12.96	0	0	5.15	517.44	380.62	1536.78	785.34	982.9	375.14	548.58	595.37	649.43	154.6	881.65	572.6	1351.97	9.09	446.3	746.87	467.27	1181.28	514.94	670.06	397.95	866.8	1031.13	222.74	442.98	954.26	340.79	846.18	938.92	2.11	2.26	5.98	0	49.04	436.09	22.64	119.36	1319.37	308.17	28.69	915.09	0	51.23	233.09	337.69	255.83	970.86	169.83	880.5	51.74	2272.42	35.81	780.22	1322.18	1630.37	506.7	1451.67	65.15	418.46	7836.8	2.63	65.79	510.76	99.84	426.08	820.84	639.34	0.85	47.4	443.41	565.63	574.06	744.37	651.57	41.31	93.03	511.99	0.59	21.8	315.09	325	977.18	173.49	1.46	409.4	930.4	895.83	65.31	4.79	157.83	1.03	661.19	83.1	757.37	872.37	121.03	0	0	846.41	329.38	32.22	3.77	2.27	455.6	0	116.7	22.44	123.55	307.68	814.15	328.32	635.84	694.79	480.6	794.85	29.28	1279.7	287.34	58.21
fbxb-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0	361.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.23	75.65	0.83	0	0	0	0.6	1.26	0	0	188.68	214.51	0	0	83.23	0	0	0	0	0	0	0	0	0	0	0	80.27	94.78	0	0	0	0	0	0	26.15	0	0	0	0	0	0	0	0	0	0	24.42	0	0	371.5	187.01	637.79	273.66	248.19	342.6	0	259.03	369.63	0	0	9.89	208.23	0	0	2.61	270.28	125.8	0	392.53	342.53	1	169.48	69.66	0	0	264.88	0	35.1	0	0	152.29	0	220.35	288.34	155.86	0	0	23.02	2.98	6.94	0	0	0	0	0	0	3.03	0	1176	258.97	0	0	218.38	48.26	0	760.54	0	1.93	0	2.77	394.11	0	0	0	0	0	0	0	0	25.6	59.49	0	0	0	0	0	0	7.31	1308.97	0	1.72	458.47	0.86	0	475.2	159.69	116.8	460.33	0.59	0	115.4	576.46	279.84	0	23.73	0	213.62	126.22	803.41	201.75	2.09	0.49	1.16	2.43	0	0	0	8.44	0.97	265.21	0	779.63	0.61	270.96	12.86	8.18	0.96	3.85	3.61	0	0	924.61	8.73	416.6	525.55	71.28	2.94	352.53	0	383.26	18.1	0	0	28.54
fbxb-72	0	0	0	0	0	0	0	0	0	13.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.9	75.02	0	0	0	0	0.57	0.6	180.54	0	301.16	0	0	30.15	0	0	0	0.55	202.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0.72	0	0	0	0	0	139.33	518.35	25.2	337.89	33.4	0	15.01	8.08	0	0	118.86	43.14	301.11	0	0	225.78	226.9	1.23	472.44	0	0	230.63	592.08	18.25	0.49	234.76	7.47	114.51	0	0	366.86	0	0	436.9	368.5	0	741.95	0	0	0	0	264.64	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.95	0	0	44.17	0	0	0	0	0	0	0	0	0	0	0	0	31.69	3.46	117.11	437.95	0.54	0	0	11.41	386.85	296.88	144.88	0	6.7	0	233.96	0	0.57	1136.89	526.13	1117.87	302.49	2.49	0	234.79	270.64	189.33	0	0	4.25	0	0	0.89	0	17.01	0	859.26	1.16	872.88	24.41	7.76	0.91	3.65	0	0.4	0	0.31	0	0	0	6.98	0.31	0.47	10.07	239.78	0	70.05	42.32	7.73
fbxb-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73	62.9	0	0	73.67	0.6	0	76.78	0	49.08	0	228.52	36.63	26.91	0	0	0	0	56.73	0	0	0	0	87.3	0	0	37.6	0	0	0	0	0	0	48.56	0	0	0	0	0	2.2	0	0	0	0	0	18.21	0	542.52	367.89	200.65	176.47	154.19	176.13	486.54	165.04	17.14	0	0	23.22	96.3	0	0	2.63	307.74	329.12	24.85	279.72	0.72	0	79.84	0.68	0	685.5	512.97	59.71	425.02	0	0	253.28	4.87	0.99	49.77	160.28	460.13	3.98	0.51	0	246.23	48.18	689.9	0	0.53	0	0	0	0	10.27	631.68	0	0	2.29	0	0	148.01	0	93.04	661.99	198.89	191.3	67.65	0	0	0	0	0	0	0	100.56	0	1.24	137.13	63.06	0	0	0	1037.91	113.08	799.91	544.73	117.06	0	0	68.22	147.77	394.46	0.71	206.06	0	162	296.16	0	705.24	229.45	139.91	853.86	205.25	160.43	335.19	784.77	335.43	32.77	214.28	2818.37	0.53	0.94	16.03	0	83.33	2.1	38.86	0	468.4	12.94	8.23	0	0	0	0	0.41	0.33	3.99	0	0.27	0	50.67	755.9	30.65	223.94	3.9	265.53	0.5	2.05
fbxb-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0	1.47	0	0	0	1.06	0	43.13	0	0	9.53	258.48	161.34	268.98	0	0	0	0	0	0	0	0	0	248.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.73	499.96	0.62	100.89	463.99	345.29	1.6	934.54	433.99	382.73	209.79	0	33.81	0	0	0	472.97	332.02	0	0	648.51	3.53	0	0	269.08	0.46	710.51	619.21	246	0	0	169.72	0	0	0	237.71	591.12	0	14.9	155.02	319.15	206.13	607.87	0	0	0	0	0	58.49	439.62	501.61	0	317.2	500.03	34.86	0	401.71	0	2175.79	0	153.81	128.96	39.16	0	0	0	0	0	0	0	0	136.54	0	23.01	248.05	0	0	0	4.84	8.86	336.34	1.01	266.03	0.76	10.62	444.35	315.35	4.2	354.57	5.72	0.9	643.73	63.06	1321.6	3.26	140.85	141.77	59.72	0	1543.59	369.85	316.01	150.66	0	163.35	0	0	0	5.79	404.66	1081.7	958.77	59.69	1.61	766.65	45.43	21.66	3.38	23.08	0	0.37	0	1.75	4.21	459.72	462.31	157.05	2.02	495.92	955.46	558.22	10.27	2.88	143.85	21.59
fbxb-76	0	6.42	0	0	0	3.3	0	0	0	2.98	0	0	0	0	0	26.06	0	0	0	14.87	19.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0.89	270.62	101.71	3.13	58.34	0	0	147.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.72	54.35	0	0	0	0	0	0	32.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	5.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.83	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08	0	0	0	0	0	0	0	0	0	0	0	0	0	29.24	11.14	0	0	0	7.18	120.55	0	0	0	0	0	0	0	0	79.57	0	0	0	0	0	0	0	47.08	0	0	130.3	0	0	0	0	0	11.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35	0	0	0	0	0	171.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.47	0	0	0	0	0	0	61.3	0	0	0	0	0	0	0	0	0	0	0	0	60.69	0	105.01	0	0	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.79	0	378.02	0	0	0	3.2	0.34	0	0	0.99	14.14
fbxb-78	0	0	0	0	0	0	0	0	0	47.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72	0	0	0	0	0	0	0	0	0	0	109.94	0	0	150.77	108.19	202.71	0	0	0	0	0	0	284.06	5.25	0	0	0	0	0	0	0	0	0	0	0	0	265.68	0	0	0	0	0	0	0	0	0	0	0	0	0	149.99	0	0	0	0	26.31	0	0	0	0	0	0	0	0	0	0	7.02	223.56	0	0	0	0	0	0	0	1.06	8.59	0	24.43	0	0	0	0	0	0	0	0	0	0	0	0	0	360.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.27	0	0	0	0	0	0	64.39	0	0	0	0	0	0	0	0.76	0	0	3.12	0	0	305.75	345.09	1.51	982.27	1.25	0	2.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.11	0	0	0	0	0	2.09
fbxb-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.64	0	0	0	0	0	0	0	0	0	0	24.49	0	0	0	0	0	0	0	0	0	0	0	57.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09	0	0	0	0	0	0	0	0	0	0	78.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.39	126.8	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.4	0.63	0	0	13.23	81.13	0	0	0	0	0	0	0	0	0	61.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98	0	0	0	0
fbxb-80	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0.89	0	255.11	0	0	0	184.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38	762.25	428.2	0	62.23	23.35	0	3.05	0	0	0	95.13	724.24	444.35	14.4	0	0	0	0	8.04	0	0	12.96	0	2.27	0	0	513.1	0	0	0	0	0	0	648.14	0	0	0	0	0	0	1.32	2.13	0	2312.39	5.91	2.44	0	1035.17	1354.8	932.49	945.81	3.54	1431.67	13.17	566.97	1620.57	381.5	831.56	0	2.9	0	3.09	6.33	1.66	1.58	3.15	0	0	1291.06	0	0	872.37	1389.05	2.9	924.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1503.44	0	0	0	0	0	3.09	332.94	0	0	5.51	0	0	1.94	0	0	0	3497.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.71	0	900.65	2073.55	685.73	0	87.46	1.12	0	717	3.43	0	0	1.54	0	0	0	159.72	231.28	0	0	0	15.48	0	1.19	0	0	0	80.11	0	1512.82	0	1.5	0	0	0	1657.2	0	19.82	0	0	0	0	0	1401.54	0	252.31	1.93	3.57	118.07	0	50.34	0	18.79	189.78	0	0
fbxb-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0.48	316.03	8.44	18.11	0	0.54	30.23	0.53	0	0.48	61.99	0	0	44.11	196.11	0	24.6	0	27.53	3.26	0	37.64	0	0	200.55	0	2.14	58.15	0	0	0	0	0	0	173	10.4	0	0	0	0	3.32	13.8	0	0	0	0	1.27	0	183.45	388.96	594.01	654.71	845.66	159.67	1464.83	964.17	268.99	103.1	1.24	0	31.28	535.31	0	0	268.95	1.1	1.1	24	0	815.22	79.59	240.63	131.79	59.17	296.6	660.33	0	0	0	89.63	53.07	187.45	97.86	6.86	0	154.44	0	893.34	577.7	2.16	124.41	322	14.64	0.9	0	0	27.93	194.86	292.38	90.48	828.53	1.92	1324.23	256.85	553.58	16.65	0	136.29	58.29	253.76	367.37	1.82	1.57	2.46	0	0	12.78	0	828.52	4.18	0	0	35.24	3.4	0	0	261.77	90.56	987.56	105.45	274.41	0.73	30.44	383.93	345.1	549.44	253.38	596.59	37.96	201.55	509.08	330.02	60.36	551.06	254.81	640.69	415.92	1.88	600.08	241.01	669.85	174.15	35.92	423.35	1.33	0.79	95.66	375.09	50.04	0	47.7	0	791.5	54.23	11227.61	380.08	700.26	0	0	0.34	626.45	95.07	87.81	121.83	24.58	503.6	505.21	59.95	481.42	17.44	42.66	0.42	22.34
fbxb-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.61	0	0	0	52.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.43	91.26	2.46	0.92	8.42	0.63	18.21	0	75.03	113.61	76.74	1.93	4.33	95.67	10.23	0	10.12	0	9.47	3.26	22.01	3.03	187.05	0	22.13	2.07	20.35	0	0	0	0	0	89.86	95.54	134.44	16.16	3.29	0	0	0	0	17.16	3.17	48.77	0	0	0	0	290.99	264.39	131.86	552.52	576.84	510.7	1136.01	304.52	277.44	1176.33	200.41	379.19	630.46	312.01	0.63	0	122.71	148.63	1025.12	99.66	294.31	377.37	21.79	148.23	268.85	90.95	182.59	311.95	242.84	0	0.66	0.74	250.19	24.28	216.15	78.31	5.82	26.28	6.03	567.49	339.2	122.73	311.14	0	336.17	1.05	0	0	32.56	153.11	51.28	497.23	0	0	472.88	127.58	600.51	0	0	107.81	232.4	412.41	326.28	141.96	14.65	160.66	0	0	537.19	0	34.75	422.91	0	429.58	35.38	0	0	32.83	129.24	281.18	574.91	0	34.32	0.85	11.83	315.15	351.58	488.81	115.37	142.91	211.2	653.12	39.68	219.33	35.54	513.21	679.83	316.44	306	182.28	394.5	253.73	445.37	741.69	9.57	73.81	1.55	0.92	528.99	46.47	582.7	650.42	70.52	3.59	434.41	12.64	24.12	1189.05	139.07	0	1.24	0	69.78	2.34	102.37	287.17	23.16	1.29	134.96	314.04	489.59	53.37	410.65	1.48	66.11
