gene_ID	name	SPN4	OMA1	LIN41	spn4_enrichment	oma1_enrichment	lin41_enrichment	Log2_SPN-4_LYSATE_FPKM	Log2_SPN-4_IP_FPKM	Log2_OMA-1_LYSATE_FPKM	Log2_OMA-1_IP_FPKM	Log2_LIN-41_LYSATE_FPKM	Log2_LIN-41_IP_FPKM
WBGene00047365	21ur-3724	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047087	21ur-382	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00169457	21ur-8794	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049224	21ur-2791	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168370	21ur-8707	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166542	21ur-8520	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166324	21ur-8621	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170422	21ur-12403	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165876	21ur-8619	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00167399	21ur-10698	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049857	21ur-3555	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171545	21ur-6867	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174794	21ur-15429	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168678	21ur-9291	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00169042	21ur-14205	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049770	21ur-1429	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168571	21ur-8816	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048995	21ur-942	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165226	21ur-8489	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048881	21ur-1416	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171262	21ur-11719	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00005722	srv-11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173367	21ur-15169	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00167629	21ur-14754	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047133	21ur-1054	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173492	21ur-9575	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172848	21ur-11162	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047227	21ur-4482	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046599	21ur-4015	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172360	21ur-5612	FALSE	FALSE	FALSE			2.994362103	-3.322	-3.322	-3.322	-3.322	-3.322	-1.329
WBGene00174416	21ur-7818	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173885	21ur-5718	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00045957	21ur-938	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047127	21ur-3000	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174121	21ur-12841	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173054	21ur-8381	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048600	21ur-3794	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166338	21ur-13211	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00050403	21ur-373	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00010413	H25K10.4	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049256	21ur-1021	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165894	21ur-6001	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166620	21ur-6069	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173496	21ur-8206	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165729	21ur-9490	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047553	21ur-4350	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165888	21ur-14447	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170762	21ur-8749	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173276	21ur-6060	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00175010	21ur-15408	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165238	21ur-7886	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171063	21ur-10639	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166485	21ur-11925	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047608	21ur-537	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172780	21ur-11913	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170463	21ur-10317	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00010414	hpa-1	FALSE	FALSE	FALSE	3.206614515	1.390915712	2.994362103	-3.322	-2.485	-3.322	-3.322	-3.322	-3.029
WBGene00169465	21ur-13243	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047906	21ur-2290	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049597	21ur-3821	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00010415	irld-39	FALSE	FALSE	FALSE	2.162468618	0.887556169	1.546161608	-3.322	-3.322	-3.168	-3.111	-3.161	-3.028
WBGene00169146	21ur-13157	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00005808	srw-61	FALSE	FALSE	FALSE		3.136907983		-3.322	-3.322	-3.322	-2.833	-3.322	-3.322
WBGene00170608	21ur-8522	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00167443	21ur-13997	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170357	21ur-6697	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168558	21ur-9532	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165927	21ur-13892	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00169395	21ur-14998	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046322	21ur-3919	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172104	21ur-11761	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046399	21ur-2750	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048449	21ur-4678	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172897	21ur-5566	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166050	21ur-7524	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047400	21ur-4952	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048761	21ur-80	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166823	21ur-10535	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046980	21ur-1619	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00009535	F38C2.1	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171370	21ur-9184	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00167330	21ur-8312	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046071	21ur-2883	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00167359	21ur-10074	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00050306	21ur-1384	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170462	21ur-11614	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166204	21ur-13606	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00045693	21ur-2392	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046811	21ur-2687	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048323	21ur-2805	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048747	21ur-1774	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046193	21ur-3287	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046312	21ur-2870	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046818	21ur-1864	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171779	21ur-8969	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046364	21ur-4924	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166693	21ur-8977	FALSE	FALSE	FALSE	2.162466124			-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00001961	hlh-17	FALSE	FALSE	FALSE	0.789753074	-0.082735943	0.579666844	-2.592	-3.322	-2.962	-3.322	-2.948	-3.322
WBGene00046314	21ur-5435	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170127	21ur-14841	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171187	21ur-6582	FALSE	FALSE	FALSE			0.595154057	-3.322	-3.322	-3.322	-3.322	-1.23	-3.322
WBGene00049292	21ur-5298	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170261	21ur-6043	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047671	21ur-3494	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049869	21ur-2706	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172447	21ur-12349	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173589	21ur-5494	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00050760	21ur-2989	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174618	21ur-12473	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046633	21ur-2487	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170907	21ur-14133	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174693	21ur-12956	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047766	21ur-3735	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00167618	21ur-6456	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00009540	hlh-31	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172702	21ur-9662	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172402	21ur-14157	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047152	21ur-2956	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165968	21ur-11754	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172525	21ur-13263	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048780	21ur-4405	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048208	21ur-2896	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00050171	21ur-5157	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048845	21ur-5147	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048227	21ur-2815	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00167308	21ur-11553	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00045857	21ur-2386	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046878	21ur-1225	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168583	21ur-11620	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173491	21ur-6926	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049568	21ur-714	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173889	21ur-7134	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170603	21ur-7447	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048465	21ur-2608	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172033	21ur-15468	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00050223	21ur-1533	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170976	21ur-14369	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172851	21ur-12545	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00009536	F38C2.4	FALSE	FALSE	FALSE		1.724343377	-1.410067703	-3.322	-3.322	-2.103	-0.903	-2.435	-3.322
WBGene00173499	21ur-9736	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168279	21ur-6360	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174718	21ur-7390	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172335	21ur-15346	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171971	21ur-10326	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047342	21ur-3754	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00050833	21ur-3278	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170622	21ur-11666	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047354	21ur-478	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174768	21ur-6333	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048943	21ur-3765	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171519	21ur-12590	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174007	21ur-9001	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046812	21ur-4994	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171429	21ur-11758	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173662	21ur-11086	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171631	21ur-14131	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048716	21ur-4989	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048214	21ur-2165	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165770	21ur-9033	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00172724	21ur-7270	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047737	21ur-2033	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00049110	21ur-4036	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173087	21ur-15332	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00009539	F38C2.7	FALSE	FALSE	FALSE	-0.513093101	2.493244333	0.465389994	0.948	0.428	0.999	3.441	0.432	0.562
WBGene00170519	21ur-6280	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165126	21ur-12382	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00009537	ccch-2	FALSE	FALSE	FALSE	1.464916571	1.999365298	0.163004864	0.846	1.988	1.59	3.55	0.966	1.073
WBGene00047194	21ur-4307	FALSE	FALSE	FALSE		1.390871213		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170711	21ur-6753	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00009538	clec-191	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173642	21ur-10096	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00047692	21ur-2056	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173725	21ur-12811	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166721	21ur-6272	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00045026	Y7A9C.10	FALSE	FALSE	FALSE	2.162383473		0.577419876	-3.322	-3.322	-3.322	-3.322	-2.912	-3.322
WBGene00168181	21ur-6968	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00046380	21ur-3107	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173978	21ur-8171	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00173143	21ur-8822	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174253	21ur-9622	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00050054	21ur-5442	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168755	21ur-11491	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00169157	21ur-10839	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00174668	21ur-7489	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00171310	21ur-6656	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00048816	21ur-4728	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170945	21ur-14189	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00170886	21ur-6149	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00168306	21ur-8384	FALSE	FALSE	FALSE		-0.024812051		-3.322	-3.322	-1.337	-3.322	-3.322	-3.322
WBGene00023517	srz-75	FALSE	FALSE	FALSE		2.352679081	-0.98953903	-3.322	-3.322	-3.322	-3.028	-2.685	-3.322
WBGene00171240	21ur-10257	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023518	srz-76	FALSE	FALSE	FALSE	-0.051578817	-1.610580028	0.595090415	-2.52	-3.322	-2.726	-3.322	-3.086	-3.322
WBGene00012419	srz-73	FALSE	FALSE	FALSE		0.86352692		-3.322	-3.322	-3.063	-2.989	-3.322	-3.322
WBGene00023510	srz-40	FALSE	FALSE	FALSE		-0.111470352		-3.322	-3.322	-3.081	-3.322	-3.322	-3.322
WBGene00045105	Y7A9C.11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00045106	Y7A9C.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00012418	Y7A9C.1	FALSE	FALSE	FALSE	-2.410025305	-1.08109044	-0.450991663	-0.008	-1.921	-0.243	-1.147	-0.109	-0.561
WBGene00166695	21ur-15618	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00045107	Y7A9C.13	FALSE	FALSE	FALSE		1.390769839		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023514	srz-72	FALSE	FALSE	FALSE		0.773265559	1.5391593	-3.322	-3.322	-2.727	-2.706	-3.082	-2.915
WBGene00023511	srz-41	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00014862	Y7A9C.2	FALSE	FALSE	FALSE	-0.051578817	2.352607855	0.595154057	-2.73	-3.322	-3.322	-3.113	-3.166	-3.322
WBGene00168669	21ur-11095	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023509	srz-39	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00004287	rac-2	FALSE	FALSE	FALSE		1.39081688	1.556435116	-3.322	-3.322	-3.322	-3.322	-2.977	-2.601
WBGene00044670	rac-3	FALSE	FALSE	FALSE	2.162390758	1.390872247	-0.027921801	-3.322	-3.322	-3.322	-3.322	-2.403	-2.779
WBGene00173505	21ur-15575	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166017	21ur-9320	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165866	21ur-5965	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00166910	21ur-6236	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00010531	K03D3.5	FALSE	FALSE	FALSE		-1.661694495	-0.028059238	-3.322	-3.322	-2.001	-3.322	-1.92	-2.361
WBGene00010530	srz-61	FALSE	FALSE	FALSE		2.352607855	2.032554839	-3.322	-3.322	-3.322	-3.033	-3.322	-3.322
WBGene00043052	srz-104	FALSE	FALSE	FALSE		-0.024795394	0.5951166	-3.322	-3.322	-3.117	-3.322	-3.087	-3.322
WBGene00044587	srz-105	FALSE	FALSE	FALSE		-0.119709021	2.032554839	-3.322	-3.322	-3.088	-3.322	-3.322	-3.322
WBGene00169919	21ur-14124	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00010529	srz-21	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00010528	K03D3.2	FALSE	FALSE	FALSE	1.603883486	1.241041831	1.650786442	-2.302	-1.939	-1.19	-0.41	-1.691	-0.171
WBGene00010527	srz-74	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00045100	K03D3.14	FALSE	FALSE	FALSE		1.390826969		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023513	srz-71	FALSE	FALSE	FALSE		-0.028869062	-0.425927895	-3.322	-3.322	-3.11	-3.322	-2.891	-3.322
WBGene00171885	21ur-15455	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00165720	21ur-8932	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023508	srz-38	FALSE	FALSE	FALSE		3.32482511	2.032520868	-3.322	-3.322	-3.322	-2.653	-3.322	-3.322
WBGene00050666	21ur-1803	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
